id,codigo,nombre,parroquiaId
799,5,SAN SALVADOR CHACHI,423
800,4,TRES VIAS,423
801,0,SIN ZONA,424
802,0,SIN ZONA,425
803,2,CHUCAPLE,426
804,1,CUBE / CHANCAMA,426
805,4,BOCANA DEL BUA,427
806,11,EL BELEN,427
807,8,EL SILENCIO,427
808,6,LA ESMERALDA,427
809,2,LA INDEPENDENCIA,427
810,1,LA UNION,427
811,10,LA VIRGENCITA,427
812,3,LIBERTAD DE PLAYA,427
813,12,LOS ÃNGELES,427
814,7,MATAMBA,427
815,9,NUEVO AZUAY,427
816,9,5 DE AGOSTO,428
817,3,AGUA CLARA,428
818,15,AGUA CLARA CHACHI,428
819,12,CRISTOBAL COLON,428
820,4,EL RECREO,428
821,13,GUAYACANA,428
822,5,LA T,428
823,14,LAS PAVAS,428
824,1,MALIMPIA /GUAYLLABAMBA,428
825,6,NARANJAL DE LOS CHACHIS,428
826,8,RONCA TIGRILLO,428
827,16,UNION MANABITA,428
828,7,VALLE DEL SADE,428
829,10,VALLE ESMERALDEÃ‘O,428
830,11,ZAPALLO,428
831,8,CUPA,429
832,7,HERRERA,429
833,2,LA SEXTA,429
834,5,LA Y DE LA LAGUNA DE HERRERA,429
835,9,NUEVO QUININDÃ‰,429
836,10,PUEBLO NUEVO,429
837,1,ROSA ZARATE,429
838,4,SAN RAMON,429
839,89,VOTO EN CASA,429
840,0,SIN ZONA,430
841,1,CHONTADURO,431
842,2,PARTIDERO,431
843,2,CAPULÃ,432
844,1,CHUMUNDE,432
845,3,MARIBÃ‰,432
846,5,PERLA ESMERALDEÃ‘A/SAN RUFINO,432
847,4,RASCADERA,432
848,2,BOCANA DEL LAGARTO,433
849,1,LAGARTO,433
850,3,VAINILLA,433
851,0,SIN ZONA,434
852,2,CABUYAL,435
853,1,RIO VERDE,435
854,2,CHUNGUILLO,436
855,1,ROCAFUERTE,436
856,0,SIN ZONA,437
857,1,ALTO TAMBO /GUADAL,438
858,2,CRISTAL ALTO,438
859,1,ANCON/PALMA REAL,439
860,2,CAUCHAL,439
861,0,SIN ZONA,440
862,1,CARONDELET,441
863,2,LA BOCA,441
864,3,19 DE MARZO,442
865,1,CONCEPCION,442
866,2,GUAYABAL,442
867,4,YALARE,442
868,3,LA CADENA,443
869,1,MATAJE,443
870,2,MATAJE ALTO,443
871,2,CHILLAVI DEL CEIBO,444
872,1,SAN JAVIER DE CACHABI,444
873,0,SIN ZONA,445
874,2,SAN FRANCISCO DE BOGOTA,446
875,1,SANTA RITA,446
876,2,EL PROGRESO,447
877,1,TAMBILLO,447
878,4,CENTRO AWA GUADUALITO,448
879,3,CENTRO AWA PAMBILAR,448
880,2,LA CEIBA,448
881,1,TULULBI /RICAURTE,448
882,0,SIN ZONA,449
883,3,BARRIO PUERTO LISA,450
884,4,BATALLÃ“N DEL SUBURBIO,450
885,12,CISNE 2 - LA PISTA,450
886,10,COLEGIO GARCIA GOYENA,450
887,7,CUARTEL CUATRO,450
888,8,DIOS PATRIA Y LIBERTAD,450
889,9,ESTERO SALADO,450
890,1,FEBRES CORDERO,450
891,5,HOSPITAL GUAYAQUIL,450
892,11,LA COLMENA,450
893,6,LA Q,450
894,2,PATRIA ECUATORIANA,450
895,13,PUENTE PATRIA,450
896,14,VIRGEN DE FATIMA,450
897,89,VOTO EN CASA,450
898,3,ACACIAS-GUANGALA,451
1199,0,SIN ZONA,583
899,2,ESTEROS,451
900,4,FERTISA,451
901,11,FLORESTA,451
902,10,GUASMO NORTE,451
903,9,GUASMO SUR-LA PLAYITA,451
904,5,HUANCAVILCA - COVIEM,451
905,6,ISLA TRINITARIA,451
906,8,LOS ALMENDROS - SAIBA,451
907,12,MATERNIDAD DEL GUASMO,451
908,7,PRADERA,451
909,89,VOTO EN CASA,451
910,1,XIMENA,451
911,12,BALERIO ESTACIO,452
912,2,BASTIÃ“N POPULAR,452
913,73,CPL GUAYAS N.  1 - LOGROS,452
914,61,CPL GUAYAS N.  1 - PABELLÃ“N 1,452
915,70,CPL GUAYAS N.  1 - PABELLÃ“N 10,452
916,71,CPL GUAYAS N.  1 - PABELLÃ“N 11,452
917,72,CPL GUAYAS N.  1 - PABELLÃ“N 12,452
918,62,CPL GUAYAS N.  1 - PABELLÃ“N 2,452
919,63,CPL GUAYAS N.  1 - PABELLÃ“N 3,452
920,64,CPL GUAYAS N.  1 - PABELLÃ“N 4,452
921,65,CPL GUAYAS N.  1 - PABELLÃ“N 5,452
922,66,CPL GUAYAS N.  1 - PABELLÃ“N 6,452
923,67,CPL GUAYAS N.  1 - PABELLÃ“N 7,452
924,68,CPL GUAYAS N.  1 - PABELLÃ“N 8,452
925,69,CPL GUAYAS N.  1 - PABELLÃ“N 9,452
926,74,CPL GUAYAS N.  1 - TRANSITORIO,452
927,75,CPL GUAYAS N.  2,452
928,76,CPL GUAYAS N.  5,452
929,77,CRS MASCULINO GUAYAS N.  4,452
930,3,EL PARAISO DE LA FLOR,452
931,7,FLOR DE BASTIÃ“N,452
932,4,LAS ORQUIDEAS - MUCHO LOTE,452
933,5,LOS VERGELES,452
934,8,METROPOLIS,452
935,11,MONTE SINAI,452
936,6,MONTEBELLO,452
937,1,PASCUALES,452
938,9,PUENTE LUCIA,452
939,10,SERGIO TORAL,452
940,89,VOTO EN CASA 1,452
941,90,VOTO EN CASA 2,452
942,3,ALBORADA,453
943,25,ALBORADA ESTE,453
944,24,ALBORADA OESTE,453
945,5,CHONGON,453
946,7,COLINAS DE LA FLORIDA,453
947,9,EL CONDOR,453
948,26,GUAYACANES,453
949,10,JUAN MONTALVO,453
950,27,KENNEDY,453
951,11,LA PROSPERINA,453
952,21,LOMAS DE LA FLORIDA,453
953,6,LOS CEIBOS,453
954,16,NUEVA PROSPERINA,453
955,13,QUINTO GUAYAS,453
956,23,SAMANES,453
957,22,SAUCES OESTE,453
958,1,TARQUI,453
959,15,URDENOR,453
960,89,VOTO EN CASA,453
961,1,DIVINO NIÃ‘O,454
962,3,HÃ‰CTOR COBOS,454
963,2,SECAP,454
964,1,EL RECREO,455
965,2,LA LOMA,455
966,1,ELOY ALFARO / DURAN,456
967,11,ELOY ALFARO NORTE,456
968,9,LOS ANGELES,456
969,2,LOS HELECHOS,456
970,5,PANORAMA,456
971,8,ROSA ELVIRA,456
972,10,UNA SOLA FUERZA,456
973,7,YAMILE,456
974,0,SIN ZONA,457
975,0,SIN ZONA,458
976,0,SIN ZONA,459
977,0,SIN ZONA,460
978,61,CAI MASCULINO - GUAYAQUIL,461
979,1,GARCIA MORENO,461
980,2,GUAYAQUIL,461
981,2,BAJADA DE CHANDUY,462
982,1,JUAN GOMEZ RENDON,462
983,2,4 DE NOVIEMBRE,463
984,1,LETAMENDI,463
985,3,VIRGEN DEL SOTO,463
986,89,VOTO EN CASA,463
987,0,SIN ZONA,464
988,0,SIN ZONA,465
990,3,CAMPO ALEGRE,467
991,2,CAUCHICHE,467
992,4,LOS MORREÃ‘OS,467
993,6,MATORRILLO,467
994,7,MONDRAGÃ“N,467
995,5,PUERTO ROMA,467
996,1,PUNA,467
997,0,SIN ZONA,468
998,0,SIN ZONA,469
999,0,SIN ZONA,470
1000,2,ACUARELA - SAUCES,471
1001,4,ATARAZANA,471
1002,29,BELAVISTA-FERROVIARIA,471
1003,19,CONSUELO,471
1004,30,GARZOTA,471
1005,20,MAPASINGUE ESTE,471
1006,8,MARTHA ROLDOS,471
1007,28,MIRAFLORES,471
1008,18,SABANA GRANDE,471
1009,14,SAN EDUARDO,471
1010,12,URDESA,471
1011,17,VÃA A LA COSTA,471
1012,0,SIN ZONA,472
1013,0,SIN ZONA,473
1014,3,DATA DE VILLAMIL,474
1015,4,ENGABAO,474
1016,1,PLAYAS,474
1017,5,PLAYAS NORTE,474
1018,2,SAN ANTONIO,474
1019,2,LA PUNTILLA NORTE,475
1020,1,LA PUNTILLA(SATELITE),475
1021,2,EL ROSARIO,476
1022,1,SAMBORONDON,476
1023,0,SIN ZONA,477
1024,0,SIN ZONA,478
1025,1,BALAO,479
1026,2,CIEN FAMILIAS,479
1027,1,BALZAR,480
1028,2,LA GUAYAQUIL,480
1029,1,COLIMES,481
1030,2,EL RELICARIO,481
1031,2,LONDON,482
1032,3,POTRERITOS,482
1033,1,SAN JACINTO,482
1034,1,CRNL MARCELINO MARIDUENAS,483
1035,2,LA ISLA,483
1036,0,SIN ZONA,484
1037,89,VOTO EN CASA,484
1038,0,SIN ZONA,485
1039,0,SIN ZONA,486
1040,1,LA AURORA,487
1041,2,RÃO DAULE,487
1042,0,SIN ZONA,488
1043,0,SIN ZONA,489
1044,0,SIN ZONA,490
1045,0,SIN ZONA,491
1046,2,DAULE - PERIPA,492
1047,1,GUAYAS / PUERTO NUEVO,492
1048,3,29 DE OCTUBRE,493
1049,2,ATILIO VÃ‰LEZ,493
1050,1,VELASCO IBARRA,493
1051,0,SIN ZONA,494
1052,0,SIN ZONA,495
1053,0,SIN ZONA,496
1054,0,SIN ZONA,497
1055,0,SIN ZONA,498
1056,0,SIN ZONA,499
1057,7,CAMILO ANDRADE,500
1058,6,CHIRIJOS,500
1059,2,CRNL. ENRIQUE VALDEZ,500
1060,9,DIEZ DE AGOSTO,500
1061,4,ERNESTO SEMINARIO,500
1062,3,ESTATAL,500
1063,1,MILAGRO,500
1064,8,MILAGRO NORTE,500
1065,5,OTTO AROSEMENA,500
1066,89,VOTO EN CASA 1,500
1067,90,VOTO EN CASA 2,500
1068,0,SIN ZONA,501
1069,0,SIN ZONA,502
1070,0,SIN ZONA,503
1071,0,SIN ZONA,504
1072,1,SANTA ROSA DE FLANDES,505
1073,2,VILLA NUEVA,505
1074,0,SIN ZONA,506
1075,1,NARANJITO,507
1076,2,SAN FRANCISCO,507
1077,1,NARCISA DE JESUS,508
1078,2,PETRILLO,508
1079,0,SIN ZONA,509
1080,1,PEDRO CARBO,510
1081,2,VILLAO,510
1082,0,SIN ZONA,511
1083,0,SIN ZONA,512
1084,0,SIN ZONA,513
1085,0,SIN ZONA,514
1086,0,SIN ZONA,515
1087,2,EL LAUREL DE SALITRE,516
1088,1,JUNQUILLAL,516
1089,0,SIN ZONA,517
1090,0,SIN ZONA,518
1091,0,SIN ZONA,519
1092,0,SIN ZONA,520
1093,2,EL LIMON,521
1094,3,LAS GABARRAS,521
1095,1,SANTA LUCIA,521
1096,1,CRNEL. LORENZO GARAICOA,522
1097,2,INÃ‰S MARIA,522
1098,0,SIN ZONA,523
1099,0,SIN ZONA,524
1100,0,SIN ZONA,525
1101,2,CENTENARIO,526
1102,1,YAGUACHI NUEVO,526
1103,0,SIN ZONA,527
1104,0,SIN ZONA,528
1105,0,SIN ZONA,529
1106,0,SIN ZONA,530
1107,0,SIN ZONA,531
1108,0,SIN ZONA,532
1109,0,SIN ZONA,533
1110,0,SIN ZONA,534
1111,0,SIN ZONA,535
1112,6,CIELO VERDE,536
1113,5,EL CHONTAL,536
1114,1,GARCIA MORENO /LLURIMAGUA,536
1115,8,LA INDEPENDIENTE,536
1116,3,LA MADGALENA BAJA,536
1117,7,LAS GOLONDRINAS,536
1118,2,NARANJITO,536
1119,9,RUMIÃ‘AHUI,536
1120,1,IMANTAG,537
1121,2,PIÃ‘AN,537
1122,2,EL CRISTAL,538
1123,3,NANGULVI BAJO,538
1124,1,PEÃ‘AHERRERA,538
1125,0,SIN ZONA,539
1126,0,SIN ZONA,540
1127,0,SIN ZONA,541
1128,0,SIN ZONA,542
1129,89,VOTO EN CASA,542
1130,0,SIN ZONA,543
1131,1,AMBUQUI / CHOTA,544
1132,4,CARPUELA,544
1133,5,CHAUPI GUARANGUI,544
1134,3,CHOTA,544
1135,2,JUNCAL,544
1136,6,SAN CLEMENTE,544
1137,1,ANGOCHAGUA,545
1138,3,LA MERCED,545
1139,2,ZULETA,545
1140,0,SIN ZONA,546
1141,1,CAROLINA /GUALLUPI,547
1142,2,CUAJARA,547
1143,0,SIN ZONA,548
1144,0,SIN ZONA,549
1145,0,SIN ZONA,550
1146,0,SIN ZONA,551
1147,61,CPL IMBABURA N.  1,552
1148,0,SIN ZONA,552
1149,89,VOTO EN CASA,552
1150,0,SIN ZONA,553
1151,4,LA COMPANIA,554
1152,5,LOS SOLES,554
1153,1,SAN ANTONIO,554
1154,3,SANTO DOMINGO,554
1155,2,TANGUARIN,554
1156,2,MANZANO GUARANGUI,555
1157,1,SAN FRANCISCO,555
1158,0,SIN ZONA,556
1159,0,SIN ZONA,557
1160,1,GONZALEZ SUAREZ,558
1161,2,PIJAL ALTO,558
1162,1,JORDAN,559
1163,2,LA COMPANIA,559
1164,89,VOTO EN CASA,559
1165,0,SIN ZONA,560
1166,2,INGUINCHO,561
1167,1,SAN JOSE DE QUICHINCHE,561
1168,0,SIN ZONA,562
1169,0,SIN ZONA,563
1170,2,EL TOPO,564
1171,1,SAN PABLO,564
1172,0,SIN ZONA,565
1173,0,SIN ZONA,566
1174,1,CHUGA,567
1175,2,SAN FRANCISCO DE LOS PALMARES,567
1176,0,SIN ZONA,568
1177,2,CHALGUAYACO,569
1178,4,EL INCA,569
1179,1,PIMAMPIRO,569
1180,3,PUEBLO NUEVO DE YUQUIN,569
1181,1,SAN FCO. SIGSIPAMBA,570
1182,2,SHANSHIPAMBA,570
1183,0,SIN ZONA,571
1184,1,LA MERCED DE BUENOS AIRES,572
1185,2,PALMIRA DE TOCTEMI - AWA,572
1186,2,LA VICTORIA,573
1187,1,PABLO ARENAS,573
1188,2,IRUGUINCHO,574
1189,1,SAN BLAS,574
1190,0,SIN ZONA,575
1191,0,SIN ZONA,576
1192,0,SIN ZONA,577
1193,0,SIN ZONA,578
1194,2,CHINCHANGA CENTRO,579
1195,1,COLAIZACA,579
1196,0,SIN ZONA,580
1197,0,SIN ZONA,581
1200,1,CATAMAYO,584
1201,2,CHICHACA,584
1202,1,EL TAMBO,585
1203,2,LA MERCED,585
1204,0,SIN ZONA,586
1205,0,SIN ZONA,587
1206,0,SIN ZONA,588
1207,0,SIN ZONA,589
1208,0,SIN ZONA,590
1209,0,SIN ZONA,591
1210,2,HIGUERON,592
1211,3,POTRERILLOS - VICIN,592
1212,1,SABANILLA,592
1213,2,POTRERILLOS,593
1214,1,SAN JUAN DE POZUL,593
1215,0,SIN ZONA,594
1216,0,SIN ZONA,595
1217,0,SIN ZONA,596
1218,0,SIN ZONA,597
1219,0,SIN ZONA,598
1220,2,LOZUMBE,599
1221,1,SANTA RUFINA,599
1222,0,SIN ZONA,600
1223,0,SIN ZONA,601
1224,1,BELLAVISTA,602
1225,2,JIBIRUCHE,602
1226,0,SIN ZONA,603
1227,3,CONSAGUANA,604
1228,1,EL INGENIO,604
1229,2,GRANADILLO,604
1230,0,SIN ZONA,605
1231,1,SANTA TERESITA,606
1232,2,TUNDURAMA,606
1233,0,SIN ZONA,607
1234,0,SIN ZONA,608
1235,0,SIN ZONA,609
1236,0,SIN ZONA,610
1237,2,CRUZ DE YAZAPA,611
1238,3,LIMON VEGA,611
1239,1,SACAPALCA,611
1240,4,VEGA GRANDE,611
1241,1,CARIGAN,612
1242,3,LA BANDA,612
1243,2,LAS PITAS,612
1244,0,SIN ZONA,613
1245,0,SIN ZONA,614
1246,0,SIN ZONA,615
1247,0,SIN ZONA,616
1248,0,SIN ZONA,617
1249,89,VOTO EN CASA,617
1250,0,SIN ZONA,618
1251,2,JESÃšS MARÃA BAJO,619
1252,1,JIMBILLA,619
1253,0,SIN ZONA,620
1254,5,COLINAS LOJANAS,621
1255,1,LA ARGELIA,621
1256,3,LA TEBAIDA,621
1257,4,SAN PEDRO,621
1258,0,SIN ZONA,622
1259,2,LAS JUNTAS,623
1260,1,SAN LUCAS,623
1261,0,SIN ZONA,624
1262,61,CPL LOJA N.  1,625
1263,0,SIN ZONA,625
1264,89,VOTO EN CASA,625
1265,0,SIN ZONA,626
1266,5,BELÃ‰N,627
1267,7,BOLONIA,627
1268,3,CELI ROMÃN,627
1269,4,CLODOVEO,627
1270,8,GRAN COLOMBIA,627
1271,6,MENFIS-OBRAPIA,627
1272,1,MIRAFLORES,627
1273,9,TIERRAS COLORADAS,627
1274,89,VOTO EN CASA,627
1275,3,CERA,628
1276,1,TAQUIL /MIGUEL RIOFRIO,628
1277,0,SIN ZONA,629
1278,0,SIN ZONA,630
1279,0,SIN ZONA,631
1280,0,SIN ZONA,632
1281,0,SIN ZONA,633
1282,2,ALGODONAL,634
1283,1,MACARA,634
1284,0,SIN ZONA,635
1285,0,SIN ZONA,636
1286,0,SIN ZONA,637
1287,0,SIN ZONA,638
1288,0,SIN ZONA,639
1289,0,SIN ZONA,640
1290,2,BRAMADEROS,641
1291,3,EL DULCE,641
1292,4,EL LIMON,641
1293,1,GUACHANAMA,641
1294,2,LA PALMA,642
1295,1,LAURO GUERRERO,642
1296,2,LAS COCHAS,643
1297,1,LOURDES,643
1298,3,SAN VICENTE DEL RIO,643
1299,2,NARANJILLO,644
1300,1,ORIANGA,644
1301,0,SIN ZONA,645
1302,0,SIN ZONA,646
1303,1,12 DE DICIEMBRE,647
1304,2,CURIACHI,647
1305,1,CHAQUINAL,648
1306,2,EL PAPAYO,648
1307,2,EL GUANDO,649
1308,1,MILAGROS,649
1309,0,SIN ZONA,650
1310,0,SIN ZONA,651
1311,1,CIANO,652
1312,2,LAS COCHAS,652
1313,0,SIN ZONA,653
1314,1,EL LIMO /MARIANA DE JESUS,654
1315,2,MANGURQUILLO,654
1316,0,SIN ZONA,655
1317,2,GUATUNUMÃ,656
1318,1,VICENTINO,656
1319,0,SIN ZONA,657
1320,0,SIN ZONA,658
1321,0,SIN ZONA,659
1322,0,SIN ZONA,660
1323,0,SIN ZONA,661
1324,0,SIN ZONA,662
1325,1,MANU,663
1326,2,TAGUARCOCHA,663
1327,2,CHAMICAL,664
1328,3,GUELEDEL,664
1329,1,SAN ANTONIO DE CUMBE,664
1330,0,SIN ZONA,665
1331,1,SAN SEBASTIAN DE YULOG,666
1332,2,UCHUCAY,666
1333,0,SIN ZONA,667
1334,0,SIN ZONA,668
1335,2,MOSTAZAPAMBA,669
1336,1,SUMAYPAMBA,669
1337,0,SIN ZONA,670
1338,0,SIN ZONA,671
1339,0,SIN ZONA,672
1340,2,LA DELICIA,673
1341,3,PANDUANA,673
1342,1,TACAMOROS,673
1343,1,BOLASPAMBA,674
1344,2,VEGA ALTA,674
1345,0,SIN ZONA,675
1346,0,SIN ZONA,676
1347,1,LIMONES,677
1348,2,TRONCO QUEMADO,677
1349,4,LA LEONERA,678
1350,1,MANGAHURCO,678
1351,2,AÃ‘ANCAL,679
1352,3,CAUCHO GRANDE,679
1353,1,PALETILLAS,679
1354,0,SIN ZONA,680
1355,0,SIN ZONA,681
1356,4,CAMPO ALEGRE,682
1357,3,EL GUAYABO,682
1358,1,GUARE,682
1359,2,LA CARMELA,682
1360,0,SIN ZONA,683
1361,1,BARREIRO /SANTA RITA,684
1362,2,BARREIRO NUEVO,684
1363,0,SIN ZONA,685
1364,1,CLEMENTE BAQUERIZO,686
1365,2,PUERTA NEGRA,686
1366,89,VOTO EN CASA,686
1367,61,CPPL MASCULINO LOS RIOS N.  1,687
1368,0,SIN ZONA,687
1369,0,SIN ZONA,688
1370,1,FEBRES CORDERO,689
1371,2,MATILDE ESTHER,689
1372,3,PUEBLO NUEVO,689
1373,2,EL CUATRO,690
1374,1,LA UNION,690
1375,2,ISABEL MARIA,691
1376,3,LA VIRGINIA,691
1377,1,PIMOCHA,691
1378,2,LOS ANGELES,692
1379,1,PATRICIA PILAR,692
1380,2,FUMISA,693
1381,1,SN JACINTO DE BUENA FE,693
1382,2,AGUAS FRIAS,694
1383,4,ALEJO LASCANO,694
1384,1,MOCACHE,694
1385,3,SAN LUIS,694
1386,0,SIN ZONA,695
1387,2,LA PRETORIA,696
1388,1,MONTALVO /SABANETA,696
1389,3,JAUNECHE,697
1390,2,LA LIBERTAD,697
1391,1,PALENQUE,697
1392,0,SIN ZONA,698
1393,0,SIN ZONA,699
1394,0,SIN ZONA,700
1395,0,SIN ZONA,701
1396,0,SIN ZONA,702
1397,0,SIN ZONA,703
1398,61,CPL LOS RIOS N.  2,704
1399,0,SIN ZONA,704
1400,1,QUEVEDO,705
1401,2,QUEVEDO NORTE,705
1402,89,VOTO EN CASA,705
1403,0,SIN ZONA,706
1404,0,SIN ZONA,707
1405,0,SIN ZONA,708
1406,89,VOTO EN CASA,708
1407,0,SIN ZONA,709
1408,0,SIN ZONA,710
1409,0,SIN ZONA,711
1410,2,PAMBILAR DE CALOPE,712
1411,1,QUINSALOMA,712
1412,0,SIN ZONA,713
1413,5,LA HOJITA,714
1414,3,LA INDUSTRIA,714
1415,6,POTOSI,714
1416,1,RICAURTE,714
1417,2,SALAMPE,714
1418,4,SAN JOSE DE PIJULLO,714
1419,6,COOPERATIVA 6 DE AGOSTO,715
1420,3,COSTA AZUL,715
1421,2,EL VERGEL,715
1422,4,FEDERICO INTRIAGO,715
1423,7,GONZALEZ SUAREZ,715
1424,5,RIO CHILA,715
1425,1,VALENCIA,715
1426,0,SIN ZONA,716
1427,0,SIN ZONA,717
1428,0,SIN ZONA,718
1429,2,LAS MALVINAS,719
1430,1,VENTANAS,719
1431,4,AGUAS FRIAS DE MEDELLIN,720
1432,2,NUEVO ZAPOTAL,720
1433,3,TARIRA,720
1434,1,ZAPOTAL,720
1435,1,ANTONIO SOTOMAYOR,721
1436,2,BAGATELA,721
1437,5,CLARIZA,721
1438,2,BALZAR DE VINCES,722
1439,3,LA MECHA,722
1440,4,MACUL,722
1441,1,VINCES,722
1442,1,CALCETA,723
1443,2,SAN PABLO DE SEVERINO,723
1444,0,SIN ZONA,724
1445,0,SIN ZONA,725
1446,0,SIN ZONA,726
1447,1,CANUTO,727
1448,2,SAN PABLO DE TARUGO,727
1449,4,BOCA DE BARBUDAL,728
1450,1,CHIBUNGA,728
1451,3,SAN FRANCISCO DE YAHUILA,728
1452,2,SAN JUAN DE BUA,728
1453,5,SANTA ROSA DE CUCHARA,728
1454,0,SIN ZONA,729
1455,89,VOTO EN CASA,729
1456,0,SIN ZONA,730
1457,2,CUCUY,731
1458,1,ELOY ALFARO,731
1459,3,LAS PIEDRAS,731
1460,4,COLORADO,732
1461,7,LAS GARZAS,732
1462,5,NUEVO BACHILLERO,732
1463,2,PAVON,732
1464,1,RICAURTE,732
1465,6,RIO SANTO,732
1466,3,SESME,732
1467,2,BARQUERO,733
1468,3,BRAVOS CHICOS,733
1469,1,SAN ANTONIO /DEL PELUDO,733
1470,4,Ã‘AUSE,734
1471,6,CARRASCO,734
1472,2,PUEBLITO (RIO GRANDE),734
1473,3,PUERTO EL MATE,734
1474,5,QUEBRADA DEL BEJUCO,734
1475,1,SANTA RITA,734
1476,7,TABLADA DE SÃNCHEZ,734
1477,0,SIN ZONA,735
1478,4,ALEJANDRINO VELÃSQUEZ,736
1479,1,EL CARMEN,736
1480,3,EL PORVENIR,736
1481,2,LA BRAMADORA,736
1482,3,EL DESCANSO,737
1483,2,EL ROSARIO,737
1484,1,LA 14/EL PARAISO,737
1485,89,VOTO EN CASA,737
1486,3,LAS MERCEDES DE AGUAS SUCIA,738
1487,2,PUERTO NUEVO,738
1488,1,SAN PEDRO DE SUMA,738
1489,2,LA PALIZADA,739
1490,1,SANTA MARIA,739
1491,3,SANTA TERESA,739
1492,89,VOTO EN CASA,739
1493,2,TEODOMIRO,740
1494,1,WILFRIDO LOOR M.,740
1495,6,EL DESCANSO DE LOS ROMEROS,741
1496,1,FLAVIO ALFARO,741
1497,4,LA CODICIA,741
1498,2,LA CRESPA,741
1499,5,LA LAGUNA DE CUCHARA,741
1500,7,LA MATUTINA,741
1501,3,SAN JOSE DE TRIPA DE POLLO,741
1502,5,BOCA DE TIGRE,742
1503,6,LOS VIVERES DE LA POLVOSA,742
2385,0,SIN ZONA,1091
1504,1,NOVILLO,742
1505,2,SAN AGUSTIN RIO DE LAS VACAS,742
1506,4,SAN ANTONIO DE TIGRE-PATA DE MULA,742
1507,0,SIN ZONA,743
1508,4,BIGUA,744
1509,5,COLORADO,744
1510,1,JAMA,744
